gene_id,symbol,SK-OV-3,SK-MEL-5,SK-MEL-28,SF539,SF295,SF268,RPMI-8226,PC-3,OVCAR-8,OVCAR-4,T47D,OVCAR-3,UACC-62,UACC-257,U251,U031,NCI-H522,NCI-H322M,EKVX,DU-145,BT-549,ACHN,A498,HOP-62,HOP-92,Hs-578-T,HT-29,NCI-H23,NCI-H226,NCI-H460,MDA-MB-231,MCF7,LOXIMVI,KM12,IGROV-1,MDA-MB-468,HCT-116,HCT-15,K-562,HL-60,SW620,A549,CAKI-1
SIDG33563,RYR3,0,0,-1,1,-1,0,-1,1,-1,-1,0,0,0,1,1,-2,0,1,1,1,-1,0,0,-1,-1,-1,1,0,-1,1,-1,-1,0,0,0,-1,0,2,0,0,0,1,0
SIDG33564,S1PR1,0,-1,0,1,0,1,-1,1,2,-1,-1,0,-1,0,1,-1,1,0,1,-1,1,0,-1,-1,1,1,0,0,0,-1,1,-1,0,0,0,1,0,-2,0,0,0,-1,0
SIDG33565,S1PR2,0,-1,0,-1,1,0,0,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,2,0,0,0,0,-1,-1,-1
SIDG33566,S1PR3,0,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,1,0,1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1
SIDG33567,S1PR4,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG33568,S1PR5,0,-1,0,-1,1,0,0,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,2,0,0,0,0,-1,-1,-1
SIDG33706,SAV1,0,-1,-1,0,-1,0,-1,1,1,0,1,1,0,-1,0,1,0,1,0,2,-1,-2,-1,0,0,-1,-1,0,0,1,1,1,0,0,0,-1,0,-2,-1,0,0,0,-1
SIDG33796,SCD,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,1,-1,0,0,0,1,1,1,0,-1,0,0,0,1,0,0,0,0,0,-1,1,0,-1,0,0,0,0
SIDG33797,SCD5,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,-1,0,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0
SIDG33865,SCRIB,0,1,0,1,0,1,-1,1,2,2,1,0,0,0,-1,1,1,1,-1,0,1,-1,1,1,1,2,1,2,0,-1,0,0,2,1,1,-1,1,0,0,0,-1,1,1
SIDG33959,SEC13,0,1,0,-1,0,1,0,1,1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0,1,-1,-1,0,-1,0,1,0,0,-1,-1,-1,0,1,0,0,0,1
SIDG33997,SEH1L,0,-1,-1,-1,0,0,1,1,1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,0,0,-1,1,0,1,1,-1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,-1,1
SIDG34061,SENP2,0,1,1,1,0,-1,1,0,-1,0,2,1,1,-1,1,1,1,1,-1,1,0,0,-1,-1,1,1,0,1,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,-1,1
SIDG34170,SERPINB5,0,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,-1,-1,-1,0,-1,2,0,-1,-1,-1,0,0,-1,1,-2,-1,-1
SIDG34183,SERPINE1,-1,1,1,0,1,1,1,1,-1,2,-1,-1,1,-1,-1,1,1,-1,1,0,0,1,1,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
SIDG34187,SERPINF1,-1,0,0,0,1,1,-1,-1,1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,1,1,1,-1,-1,1,-1,-1,0,1,0,-1,0,0,0,-1,-1,0,-1,-1,1,1,-1
SIDG34201,SESN1,0,-1,0,0,0,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,1,0,0,0,0,0,-1,-1
SIDG34202,SESN2,0,-1,1,1,0,1,1,0,1,0,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1
SIDG34203,SESN3,0,-1,-1,-1,0,1,0,1,1,2,1,-1,0,0,-1,1,1,1,2,0,0,0,-1,-1,-1,1,1,-1,0,0,1,-1,1,0,0,-1,0,0,0,0,1,-1,-1
SIDG34215,SETD7,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,0
SIDG34262,SFN,0,-1,1,1,0,1,1,0,-1,0,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1
SIDG34268,SFRP1,0,-1,-1,1,0,0,-1,-1,1,-1,1,1,0,-1,0,0,0,-2,-1,0,1,0,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,0,1,-1,0,0,0,0,0,0,0
SIDG34270,SFRP4,-1,1,0,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,-1,0,1,1,0,0,0,0,1,0,1
SIDG34271,SFRP5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-2,0,-1,1,-1,0,0,0,1,1,1,0,-1,0,0,-1,1,0,-1,0,0,0,-1,0,0,-1,0,0,0,1
SIDG34300,SGK1,1,-1,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,1,0,0,0,0,1,-1,-1
SIDG34301,SGK2,2,1,0,1,0,1,0,1,1,1,1,1,1,1,-1,1,-1,1,0,0,1,0,1,-1,1,1,1,1,0,1,1,1,1,1,1,0,-1,0,0,0,1,0,1
SIDG34302,SGK3,0,1,1,1,0,0,-1,1,1,2,1,1,1,2,0,1,0,-1,-1,1,1,0,1,1,1,2,1,1,0,0,-1,0,1,0,1,-1,2,0,0,0,0,0,1
SIDG34320,SH2B1,0,-1,1,1,1,-1,1,-1,-1,1,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0
SIDG34321,SH2B2,-1,1,1,0,1,1,1,1,-1,2,-1,-1,1,1,-1,1,1,-1,1,0,0,1,1,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
SIDG34322,SH2B3,0,1,0,0,0,-1,0,1,1,-1,1,0,0,2,-1,1,-1,-1,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,0,-1,1,1,0,-1,0,0,0,0,0,0,1
SIDG34325,SH2D2A,-1,0,0,1,0,1,1,0,-1,1,1,0,0,-1,1,-1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,1
SIDG34371,SHARPIN,0,1,0,1,0,1,-1,1,2,2,1,0,0,0,-1,1,1,1,-1,0,1,-1,1,1,1,2,1,2,0,-1,0,0,2,1,1,-1,1,0,0,0,-1,1,1
SIDG34374,SHC1,-1,1,0,1,0,1,1,1,-1,1,1,1,0,-1,1,-1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,1
SIDG34377,SHC2,-1,-1,0,-1,1,0,0,-1,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG34378,SHC3,0,0,0,1,0,0,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,1,0,1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1
SIDG34379,SHC4,0,0,-1,1,-1,0,2,-1,-1,-1,0,0,0,1,1,-2,0,0,1,1,-1,0,0,-1,-1,-1,1,0,1,1,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0
SIDG34387,SHH,-1,1,-1,1,1,1,1,1,1,0,-1,0,1,0,1,1,1,-1,0,0,1,1,1,0,2,1,1,1,0,1,1,1,-1,1,1,-1,0,0,1,0,1,0,1
SIDG34391,SHISA5,-1,1,-1,-1,0,1,0,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,0,-1,0,-1,-1,-1
SIDG34403,SHOC2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,1,0,0,-2,1,0,-1,0,-1,0,0,-1,1,0,-1,0,0,0,-1,1,0,-1,0,0,0,0
SIDG34418,SIAH1,1,-1,-1,-2,1,-1,1,0,1,1,-1,-1,-1,0,0,1,0,1,0,0,-1,1,1,1,-1,-1,1,0,0,1,-1,-1,-1,0,0,1,0,0,0,0,1,0,1
SIDG34455,SIK1,0,-1,0,-1,1,-1,1,0,-1,1,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,0,0,-1,0,-1,-1,-1,-1,0,1,1,-1,-1,1,-1,0,1,0,-1,-1,-1
SIDG34457,SIK2,-1,-1,-1,-1,0,1,1,1,1,0,1,-1,-1,0,-1,1,1,1,0,0,0,0,-1,-1,-1,0,1,-1,0,-1,1,-1,1,0,0,1,0,0,0,0,1,-1,-1
SIDG34460,SIKE1,0,-1,1,1,0,1,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,0,-1,1,0,-1,-1,1,1,0,0,0,-1,1,2,-1,0,0,1,0,0,1,0,0,-1,0
SIDG34465,SIN3A,-1,0,0,1,0,-1,1,-1,-1,-1,0,-1,-1,1,1,-2,-1,1,1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,0,0,0,-1,-1,0,0,0,0,0,1,-1
SIDG34471,SIPA1,2,-1,-1,-1,0,1,1,1,1,0,1,0,-1,-1,-1,1,1,1,-1,0,-1,0,-1,1,0,1,1,-1,-1,-1,1,1,1,0,0,1,-1,0,0,0,1,0,0
SIDG34472,SIPA1L1,0,-1,-1,0,-1,0,-1,1,-1,0,1,1,0,-1,0,-1,-1,1,0,1,-1,0,-1,0,0,-1,-1,0,-1,1,0,1,0,0,0,-1,0,0,-1,-1,0,0,-1
SIDG34473,SIPA1L2,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,-1,1,1,0,0,1,1,1,0,1,0,0,0,-1,1,0,-1,0,0,1,1,0,0,1,0,0,0,1
SIDG34483,SIRT1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,0,0,1,1,0,1,0,1,1,-1,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
SIDG34492,SIVA1,2,1,-1,1,1,2,-2,2,1,2,2,2,2,2,1,2,2,2,2,2,-1,1,-1,1,-1,1,-1,1,1,2,0,2,2,2,1,1,2,2,-1,2,1,1,-1
SIDG34504,SKAP1,2,0,0,-1,1,1,0,1,1,-1,1,2,0,0,1,-1,1,-1,-1,0,-1,1,-1,1,0,-1,0,0,0,1,0,-1,1,0,0,-1,1,0,0,0,0,1,0
SIDG34514,SKP1,0,0,0,1,1,-1,0,-1,0,1,0,1,-1,0,1,-1,1,0,-1,-1,1,0,1,1,0,-1,0,1,0,1,0,1,1,0,0,0,-1,0,0,-1,0,0,1
SIDG34518,SKP2,0,1,0,0,1,1,-1,1,1,1,1,0,1,-1,1,-1,0,1,1,2,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1
SIDG34537,SLC2A1,0,-1,1,1,0,1,1,0,-1,0,-1,-1,0,0,1,-1,1,-1,2,-1,1,-1,-1,-1,0,1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,1,0,0,-1,0
SIDG34544,SLC2A4,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,-1,0,-1,-1,0,1,1,1,-1,-1,1,-1,-1,0,1,0,-1,0,0,0,-1,-1,0,-1,-1,1,1,-1
SIDG34559,SLC3A2,2,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,0,-1,1,0,0,1,-1,0,0,0,1,0,0
SIDG34615,SLC7A5,0,-1,-1,-1,1,-1,-1,0,1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,0,0,0,1,-1,0,-1,0,-1,1,-1,0,0,1,1,0,0,-1,-1,-1,1
SIDG34629,SLC8A1,1,1,1,-1,0,1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,1,-1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0
SIDG34631,SLC8A2,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,1,-1
SIDG34634,SLC9A1,0,-1,1,1,0,1,1,0,1,0,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1
SIDG34785,SLC25A4,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-2,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,0,0,0,0,-1,0
SIDG34961,SLC38A9,0,1,1,-1,1,0,1,-1,1,-1,1,0,0,-1,1,0,1,-1,-1,0,1,0,1,-1,-1,1,0,-1,0,1,0,0,1,0,0,-1,0,0,0,-1,1,1,1
SIDG35065,SMAD1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,-1,0,0,0,-1,1,1,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,-1,0,0,-1,0
SIDG35068,SMAD2,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,2,-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,0,0,-1,1,-2,-1,-1
SIDG35069,SMAD3,0,0,-1,1,0,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,0,0,2,-1,1,0,0,0,0,1,-1
SIDG35070,SMAD4,0,-1,-1,-1,0,-1,2,-1,-1,-1,-1,-1,-1,2,-1,2,0,-1,1,-1,0,0,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,0,0,-1,1,-2,-1,-1
SIDG35071,SMAD5,2,0,1,1,1,-1,0,-1,0,1,0,1,-1,-1,1,-1,1,0,-1,-1,1,0,1,1,0,-1,0,1,0,1,0,1,1,0,0,0,-1,0,0,-1,-1,0,1
SIDG35073,SMAD6,0,0,-1,1,0,-1,1,-1,-1,-1,0,-1,-1,0,1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,0,0,0,-1,-1,0,0,0,0,1,-1
SIDG35074,SMAD7,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,0,-1,1,-2,-1,-1
SIDG35075,SMAD9,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,0,-1,-1,0,0,-1,0,-1,-1,1
SIDG35104,SMC1B,0,1,1,-1,1,-1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1
SIDG35107,SMC3,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,1,1,0,0,-2,1,0,-1,0,-1,0,0,-1,1,0,-1,0,0,0,-1,1,0,-1,0,0,0,0
SIDG35197,SMO,-1,1,1,0,1,1,1,1,1,1,-1,0,1,1,1,1,1,-1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
SIDG35201,SMPD1,0,0,1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,0,1,1,-1,0,-1,-1,0,1,0,-1,-1,1,-1,0,-1,0,-1,1,0,-1,-1,0,0,0,0,1,0,-1
SIDG35202,SMPD2,0,-1,0,0,0,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,1,0,0,0,0,0,-1,-1
SIDG35221,SMURF1,-1,1,1,0,1,1,1,1,-1,2,-1,-1,1,0,-1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
SIDG35222,SMURF2,0,1,1,1,1,1,0,1,1,-1,1,2,1,1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,0,0,0,1,0,2,1,0,0,-1,2,0,0,0,1,1,2
SIDG35232,SNAI2,0,1,1,1,0,0,-1,-1,2,1,1,-1,1,1,0,1,0,-1,-1,1,1,0,1,1,1,1,1,2,0,-1,-1,0,1,0,1,-1,0,0,0,0,0,0,1
SIDG35956,SNW1,0,-1,-1,0,-1,0,-1,1,-1,0,1,1,0,-1,0,-1,-1,1,0,1,-1,-1,-1,0,-1,-1,-1,0,-1,1,0,1,-1,0,0,-1,0,0,-1,-1,0,0,-1
SIDG36031,SOCS1,0,-1,1,0,1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,0,-1,-1,1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0
SIDG36032,SOCS2,0,1,-1,0,0,-1,0,1,-1,-1,1,0,1,-1,0,1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,1,0,1,0,1,1,1,-1,-1,0,0,0,0,0,0,1
SIDG36036,SOCS3,0,2,0,-1,1,1,0,1,-1,1,1,-1,0,-1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,-1,0,0,1,0,-1,1,-1,0,1,1,0,0,0,1,1,1
SIDG36037,SOCS4,0,-1,-1,0,-1,0,-1,1,1,0,1,2,1,-1,0,0,0,1,0,1,-1,0,-1,0,0,-1,-1,0,0,1,1,1,0,0,0,-1,0,0,-1,0,0,0,-1
SIDG36038,SOCS5,0,1,1,-1,0,1,0,0,-1,1,-1,-1,1,0,0,-1,1,1,-1,0,-1,1,1,1,0,1,0,1,0,1,-1,-1,2,0,0,1,0,0,0,0,0,1,0
SIDG36044,SOCS6,1,-1,-1,-1,0,-1,1,1,-1,-1,-1,-2,-1,0,-1,0,0,-1,1,-1,0,0,-1,-1,0,1,-1,-1,-1,0,-1,-2,0,-1,-1,-1,1,0,-1,1,-2,-1,-1
SIDG36045,SOCS7,1,0,0,0,1,1,0,-1,-1,-1,1,-1,0,0,1,-1,1,-1,-1,0,-1,1,0,0,0,-1,2,0,0,1,0,-1,1,0,0,-1,0,0,0,0,0,1,0
SIDG36050,SOD2,0,-1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,1,-1,0,0,0,1,0,1,-1,-1
SIDG36060,SORBS1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-2,0,-1,1,-1,0,0,0,1,1,1,0,-1,0,0,-1,1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,1
SIDG36070,SORT1,2,-1,1,1,0,1,-1,1,1,-1,-1,0,1,-1,1,-1,1,0,0,-1,1,-1,-1,-1,1,1,0,0,0,-1,1,1,0,0,0,1,0,0,1,0,0,-1,0
SIDG36071,SOS1,0,1,1,-1,0,1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,0,-1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
SIDG36073,SOS2,0,-1,-1,0,-1,0,-1,1,1,0,1,1,0,-1,0,-1,0,1,0,2,-1,0,-1,0,0,-1,-1,0,0,1,1,1,0,0,0,-1,0,-2,-1,0,0,0,-1
SIDG36082,SOX2,0,1,1,1,0,-1,1,0,-1,0,2,1,1,1,1,1,1,1,-1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1
SIDG36092,SOX9,0,1,1,-1,2,1,0,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,0,1,0,1,1,1,0,1,2,2,0,0,1,1,2
SIDG36106,SP1,0,0,-1,-1,0,0,0,1,1,0,1,0,0,0,-1,1,1,0,-1,0,-1,1,-1,-1,0,-1,0,1,1,1,-1,1,1,0,0,-1,-1,0,0,0,1,0,1
SIDG36290,SPHK1,0,1,0,-1,1,1,0,1,1,1,1,0,0,-1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,-1,0,0,1,0,-1,1,-1,0,1,1,0,0,0,1,1,1
SIDG36291,SPHK2,0,-1,1,1,1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,1,-1
SIDG36335,SPOP,0,0,0,-1,1,1,0,1,1,-1,1,1,0,0,1,-1,1,-1,-1,0,-1,1,1,1,0,-1,0,0,0,1,0,-1,1,0,0,-1,1,0,0,0,0,1,0
SIDG36336,SPOPL,1,-1,1,1,0,-1,0,0,1,0,-1,0,1,1,0,0,1,1,1,-1,-1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0
SIDG36338,SPP1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,-1,0,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0
SIDG36405,SRC,0,1,2,1,0,1,0,1,1,1,1,1,1,1,-1,1,-1,2,-1,0,1,0,1,-1,1,1,1,1,0,1,1,-1,1,1,1,0,0,0,0,0,1,0,1
SIDG36414,SREBF1,-1,0,-1,0,0,1,1,-1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,-2,1,1,0,1,-1,1,-1,-1,-1,1,0,-1,1,0,0,-1,-1,0,-1,-1,0,1,-1
SIDG36418,SRF,0,-1,-1,1,0,1,0,0,-1,1,0,-1,-1,0,-1,-1,1,-1,-1,0,1,0,-1,1,-1,1,-1,0,0,-1,2,1,1,0,-1,1,-1,0,1,0,0,-1,-1
SIDG36536,SSTR2,0,1,-1,-1,1,1,0,1,1,-1,1,0,0,-1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,-1,0,0,1,0,-1,1,-1,0,1,1,2,0,0,1,1,1
SIDG36645,STAG1,0,0,1,1,0,-1,1,-1,1,1,1,1,2,0,0,1,1,-1,-1,1,0,0,-1,0,1,1,0,1,0,-1,-1,1,0,0,-1,0,0,0,-1,0,0,-1,1
SIDG36654,STAM,0,-1,-1,-1,-1,-1,0,-2,-1,1,1,-1,-1,-1,-1,0,1,1,2,-1,0,0,-1,-1,1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0
SIDG36656,STAM2,0,-1,-1,1,0,-1,1,0,-1,0,-1,0,1,1,0,0,1,1,0,-1,-1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
SIDG36679,STAT1,0,-1,1,1,0,1,0,0,-1,-1,-1,0,1,1,0,-1,1,1,0,-1,-1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1,0,1,0,0
SIDG36680,STAT2,0,0,-1,-1,0,0,0,1,1,0,1,0,0,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,0,-1,0,1,1,1,-1,-1,1,0,0,-1,-1,0,0,0,1,0,1
SIDG36681,STAT3,1,0,0,-1,1,1,0,-2,-1,-1,1,-1,0,0,1,-1,1,-1,-1,0,-1,1,1,0,0,-1,-1,0,0,1,0,-1,1,0,0,-1,0,0,0,0,-1,1,0
SIDG36682,STAT4,0,-1,1,1,0,1,0,0,-1,-1,-1,0,1,1,0,-1,1,1,0,-1,-1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1,0,1,0,0
SIDG36683,STAT5A,1,0,0,-1,1,1,0,-2,-1,-1,1,-1,0,0,1,-1,1,-1,-1,0,-1,1,1,0,0,-1,-1,0,0,1,0,-1,1,0,0,-1,0,0,0,0,-1,1,0
SIDG36684,STAT5B,1,0,0,-1,1,1,0,-2,-1,-1,1,-1,0,0,1,-1,1,-1,-1,0,-1,1,1,0,0,-1,-1,0,0,1,0,-1,1,0,0,-1,0,0,0,0,-1,1,0
SIDG36685,STAT6,0,0,-1,-1,0,0,0,1,1,0,1,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,0,-1,0,1,1,1,-1,-1,1,0,0,-1,-1,0,0,0,1,0,1
SIDG36697,STEAP3,0,-1,1,1,0,1,0,0,2,-1,-1,0,1,0,0,-1,1,0,0,-1,-1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
SIDG36702,STIM1,2,-1,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,0,-1,0,-1,1,0,-1,-1,0,0,0,0,1,0,-1
SIDG36703,STIM2,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,1,-1,0,-1,0,0,0,0,-1,0,1,-1,-1,0,0,-1,0,-1,-1,0,0,0,0,0,-1,1
SIDG36709,STK3,0,1,1,1,0,-1,0,-1,1,0,1,-1,1,2,0,2,-1,1,2,1,1,0,1,1,1,2,1,1,0,0,1,2,1,1,1,1,2,0,0,0,0,0,1
SIDG36710,STK4,0,1,0,1,0,1,0,1,1,1,1,1,1,1,-1,1,-1,1,0,0,1,0,1,-1,1,1,1,1,0,1,1,-1,1,1,1,0,-1,0,0,0,1,0,1
SIDG36713,STK11,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG36741,STMN1,0,-1,1,1,0,1,1,0,-1,0,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,0,0,0,1,-1,0,1,0,-1,-1,-1
SIDG36768,STRADA,0,1,1,1,1,1,0,1,1,-1,1,0,1,1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,0,0,0,1,0,1,1,0,0,-1,2,0,0,0,1,1,2
SIDG36769,STRADB,0,-1,1,1,0,1,0,0,-1,0,-1,0,1,0,0,-1,1,1,0,-1,-1,1,1,1,0,1,0,0,-1,1,0,0,1,0,0,0,0,0,-1,0,1,0,0
